P0C0Q3	Q59223	42.667	375	177	8	165	507	177	545	1.70e-83	265
P0C0Q3	P14756	28.682	387	224	16	148	507	131	492	3.08e-25	104
P0C0Q3	Q9Z877	44.828	29	16	0	205	233	126	154	0.77	27.7
P0C0Q3	A0KHZ7	22.917	144	86	6	282	411	4304	4436	4.0	25.4
Q54873	Q53591	49.795	974	467	8	43	994	2	975	0.0	971
Q54873	P0CZ00	26.027	657	447	16	283	921	31	666	2.36e-64	229
Q54873	Q07833	34.615	52	33	1	156	206	1554	1605	0.016	34.7
Q54873	Q9Z780	33.333	39	26	0	511	549	174	212	2.2	26.9
Q54873	NP_819950_2	35.849	53	29	2	3	55	18	65	2.8	26.9
P0CZ01	P0CZ00	95.203	813	38	1	1	813	1	812	0.0	1553
P0CZ01	Q53591	25.036	703	468	22	30	693	243	925	2.45e-57	207
P0CZ01	Q9L6W3	28.409	88	51	2	555	642	462	537	0.24	30.0
Q11137	P23694	50.540	463	203	7	35	491	45	487	1.73e-145	422
Q11137	U1IBD2	50.000	60	30	0	338	397	1775	1834	4.32e-11	60.8
Q11137	U1IBD2	39.024	82	44	1	346	427	1671	1746	1.28e-10	59.7
Q11137	U1IBD2	34.091	44	29	0	348	391	1646	1689	0.004	35.0
Q11137	P55117	50.877	57	28	0	343	399	736	792	1.05e-10	59.7
Q11137	P55117	40.741	54	32	0	338	391	713	766	2.27e-05	42.4
Q11137	P55117	26.724	116	44	4	271	386	734	808	0.68	28.1
Q11137	P55117	46.154	26	14	0	362	387	614	639	4.0	25.4
Q11137	P55117	42.857	28	16	0	265	292	784	811	4.6	25.4
Q11137	J7QLC0	50.847	59	29	0	338	396	1010	1068	1.47e-10	59.3
Q11137	J7QLC0	50.000	54	27	0	342	395	1279	1332	1.86e-10	58.9
Q11137	J7QLC0	36.154	130	72	4	338	467	1133	1251	4.11e-09	54.7
Q11137	J7QLC0	39.655	58	35	0	338	395	1257	1314	2.79e-06	45.4
Q11137	J7QLC0	34.783	69	36	1	338	397	1524	1592	2.54e-05	42.4
Q11137	J7QLC0	26.446	121	72	3	343	451	1421	1536	3.32e-05	42.0
Q11137	J7QLC0	38.000	50	31	0	359	408	1013	1062	0.001	37.0
Q11137	J7QLC0	30.909	55	23	3	359	409	911	954	5.5	25.0
Q11137	P0DKX7	50.847	59	29	0	338	396	1010	1068	1.47e-10	59.3
Q11137	P0DKX7	50.000	54	27	0	342	395	1279	1332	1.86e-10	58.9
Q11137	P0DKX7	36.154	130	72	4	338	467	1133	1251	4.11e-09	54.7
Q11137	P0DKX7	39.655	58	35	0	338	395	1257	1314	2.79e-06	45.4
Q11137	P0DKX7	34.783	69	36	1	338	397	1524	1592	2.54e-05	42.4
Q11137	P0DKX7	26.446	121	72	3	343	451	1421	1536	3.32e-05	42.0
Q11137	P0DKX7	38.000	50	31	0	359	408	1013	1062	0.001	37.0
Q11137	P0DKX7	30.909	55	23	3	359	409	911	954	5.5	25.0
P01559	P31518	36.842	76	33	3	1	71	1	66	3.49e-09	43.9
P01559	D8P4R3	27.083	48	31	1	16	59	403	450	0.25	24.6
P01559	E6Z0R3	25.000	60	34	1	17	65	356	415	0.47	23.9
P01559	ABS77747_2	35.714	42	23	2	29	67	328	368	1.6	22.3
P01559	P09332	26.786	56	39	1	2	55	7	62	2.3	21.9
P01552	Q54738	58.555	263	99	4	4	264	6	260	9.54e-99	285
P01552	Q7BAE3	32.576	132	74	8	141	264	108	232	2.28e-05	40.0
P01552	A0A2X3U5V2	23.952	167	111	4	97	259	80	234	1.44e-04	37.7
P01552	A0A6B0D2Z3	28.906	128	74	5	102	227	100	212	0.006	32.7
P01552	P06886	26.446	121	76	4	111	222	86	202	0.008	32.3
P34071	Q54738	56.589	258	105	3	7	264	10	260	4.74e-100	289
P34071	A0A2X3U5V2	26.877	253	156	8	11	259	7	234	2.15e-14	66.6
P34071	Q7BAE3	26.633	199	127	7	68	264	51	232	1.48e-07	46.6
P34071	P06886	35.294	51	31	1	177	227	160	208	0.22	28.1
P34071	S5TIL4	28.169	71	43	4	140	205	149	216	0.47	26.9
P0A0L8	Q54738	44.856	243	115	6	22	255	25	257	5.18e-55	174
P0A0L8	Q7BAE3	31.250	128	72	4	72	195	56	171	1.91e-08	49.3
P0A0L8	A0A2X3U5V2	27.119	177	99	7	91	256	78	235	8.33e-08	47.4
P0A0L8	S5TIL4	29.412	102	58	3	101	197	123	215	0.021	31.2
P0A0L8	A0A6B0D2Z3	26.471	102	61	3	98	195	100	191	0.043	30.0
P0DJY7	Q54738	42.308	234	113	9	34	250	32	260	3.58e-42	140
P0DJY7	A0A2X3U5V2	26.829	246	157	10	9	247	5	234	1.36e-09	52.4
P0DJY7	Q7BAE3	26.804	194	121	9	67	250	50	232	1.42e-04	37.7
P0DJY7	P0AGL5	35.294	51	30	1	175	222	74	124	0.027	30.0
P0DJY7	Q27RI0	19.388	98	68	1	147	233	324	421	0.11	29.3
P20723	Q54738	30.418	263	163	11	6	258	8	260	1.44e-23	92.0
P20723	A0A2X3U5V2	28.444	225	144	7	37	255	21	234	1.05e-19	80.9
P20723	Q7BAE3	33.594	128	79	4	133	258	109	232	3.95e-14	65.5
P20723	A0A6B0D2Z3	30.263	76	44	3	134	205	130	200	0.90	26.2
P20723	A8YQR4	25.806	31	23	0	149	179	122	152	1.0	25.8
P0A0L2	Q54738	33.333	261	147	12	7	254	11	257	2.12e-27	102
P0A0L2	A0A2X3U5V2	31.613	155	99	4	102	254	85	234	8.79e-22	86.7
P0A0L2	Q7BAE3	32.692	156	90	7	105	256	87	231	3.36e-14	65.9
P0A0L2	P06886	25.714	105	49	4	105	196	98	186	0.16	28.5
P0A0L2	A9R9H4	41.176	51	26	2	18	68	222	268	1.5	25.4
P12993	A0A2X3U5V2	33.333	168	103	5	90	254	73	234	1.07e-21	86.3
P12993	Q54738	30.534	262	159	9	7	254	5	257	1.72e-21	86.3
P12993	Q7BAE3	32.468	154	93	5	105	256	87	231	2.38e-14	66.2
P12993	P06886	27.273	110	52	4	105	201	98	192	0.006	32.7
P12993	NP_820988_1	36.842	38	23	1	218	254	165	202	2.1	25.0
P0A0M0	A0A2X3U5V2	36.047	172	88	8	74	233	71	232	9.00e-20	80.9
P0A0M0	Q7BAE3	33.758	157	95	4	86	238	81	232	1.56e-18	77.4
P0A0M0	Q54738	31.698	265	150	12	1	239	1	260	2.97e-18	77.0
P0A0M0	S5TIL4	26.829	164	99	8	83	238	114	264	3.64e-06	42.4
P0A0M0	Q5ZYG9	28.571	42	29	1	7	48	27	67	2.7	24.6
P0A0L5	Q54738	56.705	261	107	3	4	264	6	260	2.33e-100	290
P0A0L5	A0A2X3U5V2	27.059	255	157	8	9	259	5	234	2.73e-15	68.9
P0A0L5	Q7BAE3	26.131	199	128	7	68	264	51	232	2.17e-07	46.2
P0A0L5	P06886	30.882	68	44	2	160	227	144	208	0.23	27.7
P0A0L5	S5TIL4	28.169	71	43	4	140	205	149	216	0.50	26.9
Q8NKX2	Q7BAE3	50.000	210	103	2	25	233	21	229	3.08e-67	203
Q8NKX2	S5TIL4	32.515	163	93	5	78	233	109	261	6.54e-17	73.2
Q8NKX2	A0A2X3U5V2	33.113	151	83	8	60	200	61	203	1.65e-09	52.0
Q8NKX2	Q54738	28.758	153	95	5	83	222	96	247	1.06e-05	40.8
Q8NKX2	A0A6B0D2Z3	30.328	122	59	7	92	199	103	212	0.010	32.0
P0C0I6	A0A2X3U5V2	55.187	241	95	4	1	235	1	234	9.64e-89	258
P0C0I6	Q54738	24.883	213	139	7	42	236	49	258	1.69e-13	63.9
P0C0I6	Q7BAE3	29.843	191	120	9	53	233	41	227	2.90e-09	51.2
P0C0I6	S5TIL4	28.369	141	79	6	94	225	123	250	2.93e-04	36.6
P0C0I6	A0A6B0D2Z3	24.370	119	76	5	92	203	101	212	0.003	33.5
Q9X5C7	Q7BAE3	41.284	218	125	3	16	233	17	231	8.83e-46	148
Q9X5C7	S5TIL4	26.794	209	129	6	35	231	65	261	2.05e-11	57.8
Q9X5C7	A0A2X3U5V2	30.000	160	92	8	83	231	84	234	3.74e-08	48.1
Q9X5C7	Q54738	26.891	119	84	3	109	225	135	252	5.65e-07	44.7
Q9X5C7	P06886	32.692	52	34	1	148	199	161	211	0.046	29.6
P0DG08	Q7BAE3	40.826	218	126	3	16	233	17	231	1.14e-44	145
P0DG08	S5TIL4	26.794	209	129	6	35	231	65	261	2.24e-11	57.8
P0DG08	A0A2X3U5V2	30.000	160	92	8	83	231	84	234	3.74e-08	48.1
P0DG08	Q54738	26.050	119	85	3	109	225	135	252	4.24e-07	45.1
P0DG08	P28764	24.742	97	64	2	107	203	66	153	0.66	26.2
P0C0I7	A0A2X3U5V2	55.187	241	95	4	1	235	1	234	9.64e-89	258
P0C0I7	Q54738	24.883	213	139	7	42	236	49	258	1.69e-13	63.9
P0C0I7	Q7BAE3	29.843	191	120	9	53	233	41	227	2.90e-09	51.2
P0C0I7	S5TIL4	28.369	141	79	6	94	225	123	250	2.93e-04	36.6
P0C0I7	A0A6B0D2Z3	24.370	119	76	5	92	203	101	212	0.003	33.5
Q6VBI7	A0A2X3U5V2	35.450	189	105	10	50	232	58	235	2.95e-22	87.4
Q6VBI7	Q7BAE3	30.653	199	130	5	33	229	35	227	1.73e-20	82.4
Q6VBI7	S5TIL4	26.540	211	129	10	31	229	63	259	3.29e-08	48.5
Q6VBI7	Q54738	30.833	120	74	6	112	225	136	252	3.09e-07	45.4
Q6VBI7	P06886	24.242	132	89	4	101	232	114	234	0.013	31.6
Q1CQC6	Q7BAE3	50.000	210	103	2	25	233	21	229	3.08e-67	203
Q1CQC6	S5TIL4	32.515	163	93	5	78	233	109	261	6.54e-17	73.2
Q1CQC6	A0A2X3U5V2	33.113	151	83	8	60	200	61	203	1.65e-09	52.0
Q1CQC6	Q54738	28.758	153	95	5	83	222	96	247	1.06e-05	40.8
Q1CQC6	A0A6B0D2Z3	30.328	122	59	7	92	199	103	212	0.010	32.0
P0A0L4	Q54738	56.705	261	107	3	4	264	6	260	2.33e-100	290
P0A0L4	A0A2X3U5V2	27.059	255	157	8	9	259	5	234	2.73e-15	68.9
P0A0L4	Q7BAE3	26.131	199	128	7	68	264	51	232	2.17e-07	46.2
P0A0L4	P06886	30.882	68	44	2	160	227	144	208	0.23	27.7
P0A0L4	S5TIL4	28.169	71	43	4	140	205	149	216	0.50	26.9
A0A0H3KHN8	Q54738	32.197	264	152	11	7	254	5	257	1.53e-27	102
A0A0H3KHN8	A0A2X3U5V2	31.613	155	99	4	102	254	85	234	3.98e-22	87.4
A0A0H3KHN8	Q7BAE3	32.692	156	90	7	105	256	87	231	1.37e-14	67.0
A0A0H3KHN8	P06886	25.714	105	49	4	105	196	98	186	0.13	28.5
A0A0H3KHN8	A9R9H4	41.176	51	26	2	18	68	222	268	0.89	26.2
A0A380JN30	A0A2X3U5V2	98.298	235	4	0	1	235	1	235	5.43e-174	473
A0A380JN30	Q54738	25.197	254	150	11	8	232	13	255	6.19e-12	59.3
A0A380JN30	Q7BAE3	30.968	155	97	7	83	234	82	229	6.08e-10	53.1
A0A380JN30	S5TIL4	24.215	223	138	10	28	235	56	262	5.52e-05	38.9
A0A380JN30	ABV76526_1	28.125	64	42	2	14	77	350	409	1.1	25.8
A0A380JN30	ABV76526_1	28.125	64	42	2	14	77	406	465	3.5	24.3
A0A380JN30	ABV76526_1	28.125	64	42	2	14	77	434	493	5.0	23.9
A0A380JN30	ABV76526_1	28.125	64	42	2	14	77	490	549	7.5	23.1
Q9L920	A0A2X3U5V2	55.602	241	94	4	1	235	1	234	5.78e-88	256
Q9L920	Q54738	24.413	213	140	7	42	236	49	258	9.39e-14	64.3
Q9L920	Q7BAE3	29.319	191	121	9	53	233	41	227	1.83e-08	48.9
Q9L920	S5TIL4	29.078	141	78	6	94	225	123	250	9.03e-05	38.1
Q9L920	A0A6B0D2Z3	24.370	119	76	5	92	203	101	212	0.005	32.7
Q76FM2	Q7BAE3	40.000	205	121	2	29	233	29	231	1.24e-42	140
Q76FM2	S5TIL4	27.619	210	130	5	33	231	63	261	5.41e-11	56.6
Q76FM2	A0A2X3U5V2	29.134	127	71	6	83	197	84	203	2.98e-06	42.4
Q76FM2	Q54738	29.268	123	76	6	109	225	135	252	5.34e-06	42.0
Q76FM2	H8YUQ0	26.667	75	52	1	147	221	134	205	0.13	28.5
P07593	P31518	77.465	71	11	2	1	71	1	66	2.84e-33	105
P07593	Q9KNE5	36.842	19	12	0	31	49	193	211	0.36	24.3
P07593	Q5ZWI4	47.619	21	11	0	16	36	32	52	0.76	23.1
P07593	P01555	60.000	15	6	0	1	15	1	15	1.3	22.7
P07593	Q5ZYH9	53.846	13	6	0	46	58	270	282	2.0	21.9
O50319	P31518	61.111	72	22	1	1	72	1	66	1.25e-25	85.9
O50319	Q27RI0	35.484	31	20	0	24	54	66	96	2.4	21.9
O50319	P55711	34.043	47	30	1	7	53	476	521	4.7	21.2
O50319	C1CWG1	34.483	29	19	0	25	53	162	190	5.8	20.8
O50319	Q9Z8N0	50.000	24	12	0	2	25	32	55	5.9	20.4
P74977	P31518	69.014	71	17	2	1	71	1	66	2.45e-30	97.4
P74977	Q5ZSL3	37.500	32	19	1	27	57	86	117	0.71	23.5
P74977	Q89BB8	28.947	38	27	0	19	56	1013	1050	1.0	23.1
P74977	Q89BB8	28.947	38	27	0	19	56	1136	1173	1.0	23.1
P74977	Q5ZRQ1	34.783	23	15	0	35	57	1256	1278	2.8	21.6
P74977	Q5ZU22	30.769	39	19	1	28	58	215	253	3.9	21.2
Q4ZX82	Q887D0	64.895	715	243	2	1	715	1	707	0.0	934
Q4ZX82	C8BNW8	25.862	464	277	17	257	692	259	683	7.97e-13	67.0
Q4ZX82	Q989M4	30.303	66	44	1	187	252	2364	2427	3.5	26.2
Q4ZX82	E3BJR0	36.842	38	24	0	321	358	223	260	3.7	25.8
Q4ZX82	E7G765	37.500	32	18	1	350	379	37	68	6.7	23.5
Q4ZMD6	F3IHD9	55.684	431	172	7	98	515	21	445	2.70e-134	392
Q4ZMD6	Q2QCI9	43.515	586	253	15	1	515	1	579	4.29e-117	353
Q4ZMD6	A0A656GG29	54.286	280	116	4	246	515	2	279	6.23e-87	265
Q4ZMD6	Q8RP04	39.386	391	163	15	1	325	1	383	3.42e-48	167
Q4ZMD6	F3HH80	36.957	92	33	5	54	121	2	92	0.006	32.0
Q48B61	F3IHD9	53.187	455	173	6	95	539	21	445	5.27e-143	416
Q48B61	Q2QCI9	42.577	613	244	10	1	539	1	579	2.19e-127	380
Q48B61	A0A656GG29	50.323	310	115	4	236	539	3	279	4.09e-87	266
Q48B61	Q8RP04	40.209	383	158	11	1	312	1	383	2.41e-54	184
Q48B61	Q8RP04	47.727	44	19	1	322	361	43	86	0.008	34.3
Q48B61	F3HH80	30.769	91	35	3	56	118	2	92	0.007	32.0
Q48B61	F3HH80	52.632	19	9	0	338	356	2	20	4.3	24.3
YP_025680_1	ZP_05639859_1	99.871	774	1	0	1	774	1	774	0.0	1591
YP_025680_1	ZP_06489150_1	71.117	412	119	0	351	762	2	413	0.0	615
YP_025680_1	ZP_06481941_1	86.590	261	35	0	514	774	1	261	5.74e-162	465
YP_025680_1	Q6J2E6	91.703	229	19	0	1	229	1	229	1.62e-148	430
YP_025680_1	Q48DU8	46.302	311	162	2	1	306	1	311	1.23e-69	242
ACU65043_1	C8BNV1	100.000	1754	0	0	1	1754	1	1754	0.0	3590
ACU65043_1	Q8VPK4	25.161	465	287	16	40	486	99	520	3.56e-18	86.7
ACU65043_1	Q8VPK4	28.980	245	162	7	1473	1715	1202	1436	2.66e-14	73.9
ACU65043_1	Q8VPK4	19.614	673	433	24	686	1337	606	1191	1.45e-07	52.0
ACU65043_1	F3HEG5	32.298	161	106	3	1557	1716	1546	1704	6.57e-15	76.3
ACU65043_1	F3HEG5	23.782	698	423	26	714	1351	806	1454	3.19e-13	70.5
ACU65043_1	F3HEG5	24.528	477	284	20	74	505	275	720	5.52e-13	69.7
ACU65043_1	F3HEG5	40.741	54	21	1	868	910	1564	1617	7.7	26.6
ACU65043_1	AAS20351_1	25.556	360	217	13	175	516	351	677	2.78e-12	67.4
ACU65043_1	AAS20351_1	32.231	121	75	2	1564	1681	1463	1579	8.17e-12	65.9
ACU65043_1	Q8XQE6	27.536	138	84	4	199	333	428	552	0.15	32.3
ACU65060_1	C8BNW8	100.000	700	0	0	1	700	1	700	0.0	1427
ACU65060_1	Q887D0	28.286	350	209	13	332	664	349	673	1.87e-13	68.9
ACU65060_1	Q97T80	32.500	40	27	0	3	42	171	210	2.4	26.9
ACU65060_1	CAX11132_1	31.111	45	31	0	623	667	425	469	3.2	26.2
ACU65060_1	C8BNV1	23.308	133	86	5	78	205	6	127	4.4	25.8
ACU65062_1	C8BNX0	100.000	629	0	0	1	629	1	629	0.0	1265
ACU65062_1	Q5ZW60	24.860	358	181	12	53	338	27	368	1.92e-15	75.1
ACU65062_1	Q5ZRP9	25.806	279	166	7	45	294	30	296	1.79e-14	72.0
ACU65062_1	YP_096418_1	21.918	438	260	16	30	436	35	421	2.02e-12	65.5
ACU65062_1	Q5ZVL4	23.846	260	160	11	206	447	412	651	6.12e-06	44.7
ACU65062_1	Q5ZVL4	40.323	62	35	1	48	109	300	359	9.51e-05	40.8
ACY60554_1	NP_783660_1	62.311	528	99	6	1	430	1	526	0.0	549
ACY60554_1	D0ZVG2	36.614	254	151	7	51	298	153	402	5.34e-32	124
ACY60554_1	D0ZVG2	43.478	138	77	1	258	394	216	353	9.37e-23	96.7
ACY60554_1	D0ZVG2	44.118	136	74	2	270	403	207	342	4.17e-21	91.7
ACY60554_1	Q6XVT8	38.326	227	111	7	43	245	23	244	1.98e-27	110
ACY60554_1	Q6XVT8	42.748	131	75	0	270	400	83	213	7.92e-16	75.1
ACY60554_1	Q6XVT8	35.556	180	91	2	228	407	83	237	4.09e-14	69.7
ACY60554_1	Q6XVT8	36.842	133	64	3	186	300	83	213	7.13e-13	65.9
ACY60554_1	Q6XVT8	39.080	87	53	0	323	409	76	162	4.58e-12	63.2
ACY60554_1	Q6XVT8	41.860	86	50	0	303	388	76	161	4.82e-09	53.5
ACY60554_1	Q6XVT8	37.681	69	43	0	342	410	75	143	7.08e-07	46.6
ACY60554_1	ZP_03368310_1	40.171	117	69	1	55	170	164	280	2.43e-17	77.8
ACY60554_1	ZP_03368310_1	45.122	82	44	1	283	363	206	287	3.07e-10	56.6
ACY60554_1	ZP_03368310_1	36.905	84	52	1	323	405	206	289	1.85e-07	47.8
ACY60554_1	ZP_03368310_1	39.080	87	52	1	303	388	206	292	9.03e-07	45.8
ACY60554_1	ZP_03368310_1	38.372	86	52	1	244	329	209	293	4.94e-06	43.5
ACY60554_1	ZP_03368310_1	33.645	107	48	3	202	308	209	292	2.41e-04	38.1
ACY60554_1	ZP_03368310_1	36.585	82	49	2	157	238	206	284	6.39e-04	37.0
ACY60554_1	ZP_03368310_1	34.848	66	42	1	343	407	206	271	0.004	34.3
ACY60554_1	P55456	39.130	138	59	4	95	228	106	222	8.79e-13	65.5
ACY60554_1	P55456	37.705	122	55	3	276	395	101	203	8.28e-10	56.2
ACY60554_1	P55456	43.478	92	47	4	245	333	112	201	9.61e-10	55.8
ACY60554_1	P55456	36.290	124	54	4	174	295	103	203	1.01e-08	52.8
AAF71481_2	Q08370	88.127	379	37	2	1	375	1	375	0.0	663
AAF71481_2	AAR21118_1	40.476	168	87	6	215	371	126	291	7.15e-25	102
AAF71481_2	P55117	36.923	65	33	3	235	299	438	494	0.32	28.5
AAF71481_2	Q27RI0	33.333	57	33	2	28	84	29	80	0.40	28.1
AAF71481_2	A4SUE7	27.632	76	48	2	20	88	18	93	0.74	27.3
AAT35179_1	ZP_05639859_1	99.871	774	1	0	1	774	1	774	0.0	1591
AAT35179_1	ZP_06489150_1	71.117	412	119	0	351	762	2	413	0.0	615
AAT35179_1	ZP_06481941_1	86.590	261	35	0	514	774	1	261	5.74e-162	465
AAT35179_1	Q6J2E6	91.703	229	19	0	1	229	1	229	1.62e-148	430
AAT35179_1	Q48DU8	46.302	311	162	2	1	306	1	311	1.23e-69	242
Q7PC62	Q48DU8	93.654	914	56	1	1	914	1	912	0.0	1655
Q7PC62	ZP_05639859_1	47.923	313	156	2	1	313	1	306	2.69e-78	266
Q7PC62	Q6J2E6	47.826	230	117	1	1	230	1	227	3.91e-60	201
Q7PC62	Q5EN61	23.628	419	265	9	455	838	172	570	1.43e-18	86.3
Q7PC62	Q6IV70	26.744	172	99	6	670	824	405	566	9.40e-08	51.2
Q888Y8	Q48BE0	94.225	710	36	1	1	705	1	710	0.0	1354
Q888Y8	Q79LY0	62.626	198	70	2	1	194	1	198	5.74e-67	224
Q888Y8	NP_819427_1	27.660	94	46	5	60	149	66	141	1.1	28.1
Q888Y8	P40613	36.111	36	23	0	405	440	229	264	2.2	26.6
Q888Y8	YP_124884_1	32.258	31	20	1	617	646	224	254	4.4	25.8
Q8RK06	Q48BE0	92.817	710	39	3	1	698	1	710	0.0	1324
Q8RK06	Q79LY0	68.571	175	51	2	1	171	1	175	6.31e-67	223
Q8RK06	NP_819427_1	27.660	94	46	5	60	149	66	141	1.1	27.7
Q8RK06	P40613	36.111	36	23	0	398	433	229	264	2.2	26.6
Q8RK06	Q06117	50.000	20	10	0	317	336	585	604	3.8	26.2
Q8RK07	Q48BE0	93.239	710	43	1	1	705	1	710	0.0	1341
Q8RK07	Q79LY0	61.616	198	72	2	1	194	1	198	2.98e-64	216
Q8RK07	NP_819427_1	28.723	94	45	5	60	149	66	141	0.96	28.1
Q8RK07	P40613	36.111	36	23	0	405	440	229	264	2.1	26.6
Q8RK07	YP_124884_1	32.258	31	20	1	617	646	224	254	4.9	25.8
Q8RK09	F3IHD9	52.954	457	173	6	95	541	21	445	8.16e-143	415
Q8RK09	Q2QCI9	42.577	613	246	10	1	541	1	579	2.14e-127	380
Q8RK09	A0A656GG29	50.323	310	115	4	238	541	3	279	1.28e-87	268
Q8RK09	Q8RP04	40.209	383	160	11	1	314	1	383	1.00e-55	187
Q8RK09	Q8RP04	45.455	44	20	1	324	363	43	86	0.065	31.2
Q8RK09	YP_127810_1	22.111	199	122	9	352	533	97	279	0.004	35.0
Q8RK12	F3IHD9	52.193	456	160	8	95	523	21	445	2.37e-136	398
Q8RK12	Q2QCI9	41.925	613	232	11	1	523	1	579	1.26e-123	370
Q8RK12	A0A656GG29	50.667	300	109	4	230	523	13	279	9.03e-85	259
Q8RK12	Q8RP04	39.687	383	144	13	1	296	1	383	6.60e-52	177
Q8RK12	Q8RP04	47.727	44	19	1	306	345	43	86	0.009	33.9
Q8RK12	F3HH80	30.769	91	35	3	56	118	2	92	0.007	32.0
Q8RK12	F3HH80	52.632	19	9	0	322	340	2	20	3.8	24.3
Q8RP17	ZP_05639859_1	99.871	774	1	0	1	774	1	774	0.0	1591
Q8RP17	ZP_06489150_1	71.117	412	119	0	351	762	2	413	0.0	615
Q8RP17	ZP_06481941_1	86.590	261	35	0	514	774	1	261	5.74e-162	465
Q8RP17	Q6J2E6	91.703	229	19	0	1	229	1	229	1.62e-148	430
Q8RP17	Q48DU8	46.302	311	162	2	1	306	1	311	1.23e-69	242
Q8RSY1	F3IHD9	94.268	471	1	1	83	553	1	445	0.0	880
Q8RSY1	Q2QCI9	61.945	586	183	10	1	553	1	579	0.0	606
Q8RSY1	A0A656GG29	72.857	280	75	1	274	553	1	279	1.62e-141	406
Q8RSY1	Q8RP04	52.956	389	140	10	1	352	1	383	8.68e-97	295
Q8RSY1	F3HH80	51.579	95	43	2	65	156	2	96	1.30e-18	77.0
Q9F3T6	Q48BE0	100.000	710	0	0	1	710	1	710	0.0	1437
Q9F3T6	Q79LY0	63.131	198	69	2	1	194	1	198	3.90e-67	224
Q9F3T6	NP_819077_1	29.688	64	42	2	431	491	112	175	0.88	28.1
Q9F3T6	NP_819427_1	27.660	94	46	5	60	149	66	141	1.0	28.1
Q9F3T6	C8BNV1	32.727	55	32	1	511	565	1225	1274	2.4	26.9
Q9RBW3	F3IHD9	53.187	455	173	6	95	539	21	445	5.27e-143	416
Q9RBW3	Q2QCI9	42.577	613	244	10	1	539	1	579	2.19e-127	380
Q9RBW3	A0A656GG29	50.323	310	115	4	236	539	3	279	4.09e-87	266
Q9RBW3	Q8RP04	40.209	383	158	11	1	312	1	383	2.41e-54	184
Q9RBW3	Q8RP04	47.727	44	19	1	322	361	43	86	0.008	34.3
Q9RBW3	F3HH80	30.769	91	35	3	56	118	2	92	0.007	32.0
Q9RBW3	F3HH80	52.632	19	9	0	338	356	2	20	4.3	24.3
Q4K5B7	C6BHF2	54.918	122	51	2	1	122	1	118	2.61e-43	134
Q4K5B7	YP_094281_1	28.571	28	20	0	76	103	239	266	0.84	24.6
Q4K5B7	A0KHZ7	34.483	29	19	0	91	119	3520	3548	1.2	24.3
Q4K5B7	Q5ZX07	26.316	38	26	1	4	41	168	203	1.5	23.9
Q4K5B7	Q7BS06	37.838	37	23	0	4	40	29	65	1.7	23.5
Q9I0E0	Q9I0E0_2	100.000	158	0	0	1	158	1	158	3.45e-117	323
Q9I0E0	B5F5S8	27.273	55	40	0	60	114	63	117	0.14	27.7
